시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
대구,군위군,의료,남자,75-79세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
대구,군위군,의료,남자,80-84세,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
대구,군위군,의료,남자,85세이상,3 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 
대구,군위군,의료,여자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
대구,군위군,의료,여자,75-79세,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
대구,군위군,의료,여자,80-84세,4 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 
대구,군위군,의료,여자,85세이상,9 ,0 ,1 ,1 ,5 ,1 ,0 ,0 ,0 ,0 
대구,군위군,감경,남자,65세미만,7 ,0 ,1 ,2 ,3 ,0 ,0 ,0 ,0 ,0 
대구,군위군,감경,남자,65-69세,6 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 
대구,군위군,감경,남자,70-74세,15 ,1 ,0 ,3 ,6 ,2 ,1 ,0 ,0 ,0 
대구,군위군,감경,남자,75-79세,24 ,0 ,3 ,3 ,15 ,2 ,0 ,0 ,0 ,0 
대구,군위군,감경,남자,80-84세,38 ,0 ,2 ,7 ,22 ,5 ,0 ,0 ,1 ,0 
대구,군위군,감경,남자,85세이상,50 ,0 ,4 ,11 ,26 ,8 ,0 ,0 ,1 ,0 
대구,군위군,감경,여자,65세미만,3 ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
대구,군위군,감경,여자,65-69세,12 ,0 ,0 ,2 ,7 ,1 ,0 ,0 ,0 ,0 
대구,군위군,감경,여자,70-74세,26 ,2 ,3 ,3 ,11 ,2 ,2 ,0 ,0 ,0 
대구,군위군,감경,여자,75-79세,48 ,1 ,1 ,6 ,22 ,9 ,2 ,0 ,0 ,0 
대구,군위군,감경,여자,80-84세,110 ,1 ,6 ,17 ,57 ,21 ,1 ,3 ,0 ,1 
대구,군위군,감경,여자,85세이상,214 ,6 ,18 ,47 ,115 ,24 ,1 ,0 ,1 ,0 
인천,중구,일반,남자,65세미만,26 ,1 ,4 ,4 ,6 ,0 ,0 ,1 ,0 ,0 
인천,중구,일반,남자,65-69세,34 ,3 ,4 ,6 ,5 ,0 ,0 ,2 ,4 ,0 
인천,중구,일반,남자,70-74세,72 ,1 ,5 ,14 ,26 ,2 ,0 ,4 ,2 ,0 
인천,중구,일반,남자,75-79세,114 ,5 ,11 ,26 ,35 ,5 ,0 ,9 ,3 ,1 
인천,중구,일반,남자,80-84세,132 ,4 ,9 ,30 ,40 ,10 ,0 ,8 ,8 ,2 
인천,중구,일반,남자,85세이상,112 ,2 ,8 ,40 ,32 ,3 ,1 ,6 ,1 ,0 
인천,중구,일반,여자,65세미만,24 ,2 ,3 ,5 ,1 ,0 ,0 ,8 ,2 ,2 
인천,중구,일반,여자,65-69세,48 ,1 ,2 ,10 ,6 ,0 ,0 ,11 ,1 ,1 
인천,중구,일반,여자,70-74세,127 ,3 ,6 ,20 ,37 ,3 ,1 ,16 ,6 ,4 
인천,중구,일반,여자,75-79세,198 ,7 ,16 ,36 ,61 ,14 ,1 ,17 ,4 ,1 
인천,중구,일반,여자,80-84세,268 ,11 ,19 ,71 ,85 ,13 ,1 ,16 ,5 ,2 
인천,중구,일반,여자,85세이상,411 ,17 ,50 ,129 ,157 ,14 ,0 ,7 ,5 ,1 
인천,중구,기초,남자,65세미만,56 ,3 ,6 ,20 ,14 ,0 ,0 ,3 ,2 ,2 
인천,중구,기초,남자,65-69세,56 ,4 ,4 ,10 ,23 ,1 ,1 ,1 ,7 ,0 
인천,중구,기초,남자,70-74세,60 ,2 ,4 ,8 ,23 ,2 ,0 ,7 ,3 ,0 
인천,중구,기초,남자,75-79세,49 ,0 ,7 ,9 ,16 ,2 ,3 ,1 ,3 ,0 
인천,중구,기초,남자,80-84세,57 ,0 ,3 ,20 ,20 ,6 ,0 ,2 ,0 ,0 
인천,중구,기초,남자,85세이상,32 ,1 ,2 ,8 ,16 ,1 ,0 ,2 ,0 ,0 
인천,중구,기초,여자,65세미만,16 ,2 ,1 ,2 ,6 ,1 ,0 ,1 ,1 ,0 
인천,중구,기초,여자,65-69세,40 ,0 ,2 ,7 ,23 ,1 ,2 ,1 ,3 ,0 
인천,중구,기초,여자,70-74세,61 ,1 ,0 ,19 ,25 ,0 ,0 ,6 ,1 ,0 
인천,중구,기초,여자,75-79세,102 ,4 ,10 ,14 ,50 ,8 ,1 ,5 ,3 ,0 
인천,중구,기초,여자,80-84세,138 ,10 ,15 ,40 ,52 ,5 ,0 ,7 ,1 ,0 
인천,중구,기초,여자,85세이상,210 ,16 ,38 ,58 ,77 ,4 ,0 ,2 ,0 ,0 
인천,중구,의료,남자,65세미만,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
인천,중구,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
인천,중구,의료,남자,70-74세,2 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 
인천,중구,의료,남자,75-79세,7 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,1 ,0 
인천,중구,의료,남자,80-84세,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
인천,중구,의료,남자,85세이상,5 ,0 ,0 ,3 ,1 ,1 ,0 ,0 ,0 ,0 
인천,중구,의료,여자,65세미만,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
인천,중구,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
인천,중구,의료,여자,70-74세,5 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,1 
인천,중구,의료,여자,75-79세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
인천,중구,의료,여자,80-84세,5 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
인천,중구,의료,여자,85세이상,14 ,2 ,3 ,2 ,7 ,0 ,0 ,0 ,0 ,0 
인천,중구,감경,남자,65세미만,21 ,5 ,5 ,4 ,5 ,1 ,0 ,1 ,0 ,0 
인천,중구,감경,남자,65-69세,34 ,1 ,2 ,11 ,17 ,2 ,0 ,0 ,0 ,0 
인천,중구,감경,남자,70-74세,61 ,2 ,2 ,25 ,26 ,3 ,0 ,1 ,0 ,0 
인천,중구,감경,남자,75-79세,75 ,2 ,8 ,27 ,26 ,6 ,2 ,0 ,0 ,0 
인천,중구,감경,남자,80-84세,91 ,1 ,8 ,29 ,44 ,6 ,1 ,0 ,1 ,0 
인천,중구,감경,남자,85세이상,79 ,1 ,11 ,22 ,38 ,3 ,0 ,0 ,0 ,0 
인천,중구,감경,여자,65세미만,15 ,3 ,0 ,5 ,2 ,1 ,0 ,1 ,0 ,0 
인천,중구,감경,여자,65-69세,37 ,4 ,2 ,7 ,18 ,3 ,0 ,0 ,0 ,0 
인천,중구,감경,여자,70-74세,57 ,2 ,9 ,12 ,20 ,4 ,3 ,0 ,0 ,0 
인천,중구,감경,여자,75-79세,153 ,9 ,10 ,49 ,63 ,7 ,0 ,0 ,2 ,0 
인천,중구,감경,여자,80-84세,258 ,14 ,22 ,85 ,117 ,9 ,1 ,2 ,2 ,0 
인천,중구,감경,여자,85세이상,419 ,17 ,71 ,159 ,153 ,8 ,0 ,1 ,0 ,0 
인천,동구,일반,남자,65세미만,10 ,0 ,0 ,1 ,1 ,0 ,0 ,3 ,1 ,1 
인천,동구,일반,남자,65-69세,29 ,0 ,3 ,7 ,8 ,0 ,0 ,2 ,0 ,0 
인천,동구,일반,남자,70-74세,45 ,3 ,1 ,10 ,10 ,4 ,0 ,5 ,4 ,1 
인천,동구,일반,남자,75-79세,69 ,3 ,8 ,11 ,26 ,4 ,0 ,7 ,2 ,0 
인천,동구,일반,남자,80-84세,69 ,0 ,5 ,21 ,24 ,3 ,1 ,2 ,1 ,0 
인천,동구,일반,남자,85세이상,62 ,2 ,4 ,16 ,33 ,3 ,1 ,1 ,1 ,0 
인천,동구,일반,여자,65세미만,17 ,0 ,0 ,4 ,4 ,0 ,0 ,5 ,1 ,0 
인천,동구,일반,여자,65-69세,31 ,0 ,0 ,5 ,7 ,0 ,0 ,4 ,1 ,1 
인천,동구,일반,여자,70-74세,66 ,0 ,1 ,9 ,16 ,3 ,1 ,10 ,5 ,2 
인천,동구,일반,여자,75-79세,138 ,1 ,3 ,21 ,37 ,10 ,1 ,28 ,7 ,2 
인천,동구,일반,여자,80-84세,162 ,5 ,14 ,36 ,56 ,12 ,1 ,10 ,2 ,1 
인천,동구,일반,여자,85세이상,214 ,6 ,25 ,73 ,71 ,8 ,0 ,11 ,2 ,0 
인천,동구,기초,남자,65세미만,27 ,0 ,1 ,5 ,11 ,2 ,0 ,3 ,0 ,0 
인천,동구,기초,남자,65-69세,48 ,0 ,2 ,11 ,19 ,3 ,0 ,6 ,3 ,1 
인천,동구,기초,남자,70-74세,26 ,1 ,0 ,2 ,12 ,3 ,1 ,2 ,1 ,1 
인천,동구,기초,남자,75-79세,26 ,0 ,1 ,7 ,11 ,4 ,0 ,3 ,0 ,0 
인천,동구,기초,남자,80-84세,22 ,4 ,2 ,3 ,8 ,2 ,0 ,1 ,1 ,0 
인천,동구,기초,남자,85세이상,18 ,0 ,1 ,3 ,11 ,1 ,0 ,2 ,0 ,0 
인천,동구,기초,여자,65세미만,9 ,1 ,0 ,5 ,0 ,0 ,0 ,1 ,1 ,1 
인천,동구,기초,여자,65-69세,40 ,2 ,3 ,6 ,15 ,3 ,0 ,4 ,1 ,0 
인천,동구,기초,여자,70-74세,36 ,1 ,2 ,4 ,16 ,2 ,1 ,4 ,4 ,0 
인천,동구,기초,여자,75-79세,50 ,1 ,3 ,9 ,24 ,0 ,1 ,5 ,5 ,1 
인천,동구,기초,여자,80-84세,97 ,0 ,5 ,30 ,49 ,5 ,1 ,4 ,0 ,0 
인천,동구,기초,여자,85세이상,100 ,4 ,14 ,32 ,41 ,3 ,0 ,1 ,1 ,0 
인천,동구,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
인천,동구,의료,남자,70-74세,2 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
인천,동구,의료,남자,75-79세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
인천,동구,의료,남자,80-84세,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
인천,동구,의료,남자,85세이상,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
인천,동구,의료,여자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
인천,동구,의료,여자,75-79세,2 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 
인천,동구,의료,여자,80-84세,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
인천,동구,의료,여자,85세이상,6 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
인천,동구,감경,남자,65세미만,5 ,0 ,0 ,2 ,2 ,1 ,0 ,0 ,0 ,0 
인천,동구,감경,남자,65-69세,28 ,1 ,5 ,10 ,7 ,1 ,0 ,0 ,1 ,0 
인천,동구,감경,남자,70-74세,21 ,0 ,0 ,6 ,11 ,2 ,0 ,0 ,0 ,0 
인천,동구,감경,남자,75-79세,64 ,1 ,3 ,19 ,33 ,6 ,0 ,0 ,0 ,0 
인천,동구,감경,남자,80-84세,53 ,0 ,3 ,17 ,27 ,5 ,0 ,0 ,0 ,0 
인천,동구,감경,남자,85세이상,51 ,1 ,8 ,11 ,24 ,7 ,0 ,0 ,0 ,0 
인천,동구,감경,여자,65세미만,9 ,2 ,2 ,1 ,1 ,3 ,0 ,0 ,0 ,0 
인천,동구,감경,여자,65-69세,22 ,1 ,1 ,3 ,13 ,2 ,0 ,0 ,0 ,0 
인천,동구,감경,여자,70-74세,46 ,5 ,3 ,10 ,23 ,1 ,0 ,1 ,0 ,0 
인천,동구,감경,여자,75-79세,98 ,1 ,8 ,30 ,46 ,6 ,1 ,2 ,0 ,0 
인천,동구,감경,여자,80-84세,174 ,6 ,8 ,49 ,90 ,14 ,0 ,1 ,0 ,0 
인천,동구,감경,여자,85세이상,282 ,9 ,32 ,108 ,121 ,7 ,2 ,0 ,0 ,0 
인천,미추홀구,일반,남자,65세미만,89 ,8 ,5 ,9 ,9 ,2 ,0 ,23 ,9 ,4 
인천,미추홀구,일반,남자,65-69세,158 ,4 ,4 ,24 ,38 ,10 ,0 ,20 ,15 ,4 
인천,미추홀구,일반,남자,70-74세,246 ,6 ,16 ,33 ,63 ,9 ,1 ,38 ,17 ,6 
인천,미추홀구,일반,남자,75-79세,400 ,16 ,24 ,70 ,102 ,28 ,5 ,37 ,16 ,3 
인천,미추홀구,일반,남자,80-84세,452 ,11 ,26 ,75 ,151 ,33 ,11 ,39 ,16 ,4 
인천,미추홀구,일반,남자,85세이상,464 ,11 ,20 ,94 ,170 ,38 ,5 ,30 ,16 ,9 
인천,미추홀구,일반,여자,65세미만,83 ,5 ,2 ,10 ,16 ,1 ,1 ,21 ,6 ,3 
인천,미추홀구,일반,여자,65-69세,194 ,5 ,8 ,21 ,37 ,3 ,1 ,50 ,12 ,5 
인천,미추홀구,일반,여자,70-74세,415 ,16 ,15 ,57 ,72 ,25 ,13 ,71 ,26 ,7 
인천,미추홀구,일반,여자,75-79세,715 ,30 ,34 ,97 ,188 ,42 ,13 ,94 ,37 ,8 
인천,미추홀구,일반,여자,80-84세,1056 ,35 ,64 ,214 ,359 ,56 ,23 ,97 ,38 ,10 
인천,미추홀구,일반,여자,85세이상,1197 ,67 ,118 ,331 ,396 ,52 ,11 ,63 ,21 ,2 
인천,미추홀구,기초,남자,65세미만,179 ,15 ,10 ,42 ,39 ,10 ,2 ,19 ,7 ,7 
인천,미추홀구,기초,남자,65-69세,231 ,6 ,9 ,41 ,74 ,17 ,4 ,27 ,19 ,7 
인천,미추홀구,기초,남자,70-74세,168 ,3 ,13 ,16 ,70 ,15 ,2 ,16 ,11 ,4 
인천,미추홀구,기초,남자,75-79세,138 ,1 ,9 ,29 ,44 ,15 ,1 ,13 ,7 ,1 
인천,미추홀구,기초,남자,80-84세,150 ,5 ,10 ,25 ,69 ,11 ,5 ,12 ,1 ,2 
인천,미추홀구,기초,남자,85세이상,96 ,2 ,5 ,14 ,52 ,6 ,2 ,0 ,1 ,1 
인천,미추홀구,기초,여자,65세미만,103 ,15 ,7 ,22 ,26 ,8 ,1 ,10 ,2 ,2 
인천,미추홀구,기초,여자,65-69세,162 ,7 ,7 ,23 ,52 ,8 ,2 ,24 ,8 ,3 
인천,미추홀구,기초,여자,70-74세,197 ,4 ,5 ,41 ,77 ,9 ,2 ,18 ,8 ,5 
인천,미추홀구,기초,여자,75-79세,330 ,12 ,20 ,52 ,117 ,30 ,9 ,33 ,19 ,2 
인천,미추홀구,기초,여자,80-84세,421 ,17 ,31 ,105 ,168 ,26 ,7 ,22 ,11 ,4 
인천,미추홀구,기초,여자,85세이상,518 ,29 ,49 ,168 ,206 ,22 ,1 ,16 ,4 ,1 
인천,미추홀구,의료,남자,65세미만,2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
인천,미추홀구,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
인천,미추홀구,의료,남자,70-74세,5 ,0 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 
인천,미추홀구,의료,남자,75-79세,10 ,1 ,1 ,2 ,4 ,0 ,0 ,0 ,0 ,0 
인천,미추홀구,의료,남자,80-84세,3 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 
인천,미추홀구,의료,남자,85세이상,15 ,0 ,0 ,2 ,11 ,0 ,0 ,1 ,0 ,0 
인천,미추홀구,의료,여자,65세미만,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
인천,미추홀구,의료,여자,65-69세,3 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 
인천,미추홀구,의료,여자,70-74세,5 ,1 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
인천,미추홀구,의료,여자,75-79세,10 ,0 ,1 ,1 ,3 ,3 ,0 ,0 ,0 ,0 
인천,미추홀구,의료,여자,80-84세,17 ,1 ,1 ,5 ,8 ,0 ,0 ,0 ,0 ,0 
인천,미추홀구,의료,여자,85세이상,42 ,4 ,5 ,18 ,12 ,0 ,0 ,1 ,0 ,0 
인천,미추홀구,감경,남자,65세미만,93 ,18 ,7 ,25 ,32 ,3 ,1 ,1 ,1 ,0 
인천,미추홀구,감경,남자,65-69세,141 ,10 ,10 ,46 ,57 ,9 ,0 ,0 ,0 ,1 
인천,미추홀구,감경,남자,70-74세,180 ,8 ,14 ,48 ,82 ,10 ,2 ,2 ,1 ,1 
인천,미추홀구,감경,남자,75-79세,248 ,13 ,23 ,72 ,91 ,34 ,4 ,3 ,2 ,0 
인천,미추홀구,감경,남자,80-84세,289 ,6 ,27 ,73 ,131 ,37 ,7 ,2 ,0 ,1 
인천,미추홀구,감경,남자,85세이상,271 ,10 ,17 ,84 ,129 ,24 ,2 ,1 ,0 ,0 
인천,미추홀구,감경,여자,65세미만,63 ,12 ,8 ,16 ,13 ,4 ,1 ,1 ,0 ,1 
인천,미추홀구,감경,여자,65-69세,127 ,7 ,9 ,34 ,53 ,8 ,2 ,1 ,0 ,0 
인천,미추홀구,감경,여자,70-74세,246 ,20 ,26 ,54 ,92 ,20 ,6 ,5 ,2 ,0 
인천,미추홀구,감경,여자,75-79세,509 ,36 ,41 ,114 ,217 ,52 ,14 ,7 ,1 ,0 
인천,미추홀구,감경,여자,80-84세,884 ,38 ,67 ,285 ,358 ,86 ,19 ,3 ,0 ,0 
인천,미추홀구,감경,여자,85세이상,1391 ,74 ,188 ,486 ,526 ,80 ,6 ,5 ,1 ,0 
인천,연수구,일반,남자,65세미만,70 ,4 ,3 ,16 ,9 ,3 ,0 ,17 ,4 ,4 
인천,연수구,일반,남자,65-69세,108 ,2 ,8 ,24 ,26 ,4 ,0 ,22 ,3 ,0 
인천,연수구,일반,남자,70-74세,135 ,8 ,6 ,29 ,33 ,8 ,0 ,16 ,4 ,0 
인천,연수구,일반,남자,75-79세,185 ,5 ,9 ,42 ,64 ,20 ,1 ,16 ,2 ,1 
인천,연수구,일반,남자,80-84세,226 ,11 ,12 ,48 ,77 ,17 ,2 ,15 ,4 ,1 
인천,연수구,일반,남자,85세이상,264 ,11 ,13 ,68 ,108 ,15 ,1 ,13 ,3 ,0 
인천,연수구,일반,여자,65세미만,70 ,8 ,7 ,19 ,13 ,0 ,1 ,10 ,1 ,1 
인천,연수구,일반,여자,65-69세,130 ,8 ,4 ,23 ,25 ,5 ,3 ,16 ,7 ,0 
인천,연수구,일반,여자,70-74세,191 ,2 ,6 ,35 ,43 ,15 ,3 ,20 ,6 ,3 
인천,연수구,일반,여자,75-79세,345 ,10 ,10 ,58 ,109 ,27 ,5 ,34 ,8 ,1 
인천,연수구,일반,여자,80-84세,699 ,21 ,42 ,150 ,241 ,55 ,4 ,61 ,9 ,4 
인천,연수구,일반,여자,85세이상,830 ,38 ,80 ,241 ,310 ,42 ,3 ,32 ,9 ,2 
인천,연수구,기초,남자,65세미만,93 ,4 ,7 ,10 ,29 ,6 ,1 ,16 ,11 ,2 
인천,연수구,기초,남자,65-69세,125 ,0 ,4 ,13 ,47 ,5 ,1 ,18 ,14 ,3 
인천,연수구,기초,남자,70-74세,71 ,0 ,2 ,13 ,20 ,9 ,0 ,8 ,10 ,0 
인천,연수구,기초,남자,75-79세,70 ,1 ,4 ,10 ,32 ,6 ,1 ,6 ,3 ,2 
인천,연수구,기초,남자,80-84세,65 ,0 ,7 ,8 ,25 ,4 ,0 ,12 ,1 ,2 
인천,연수구,기초,남자,85세이상,52 ,2 ,4 ,6 ,32 ,2 ,0 ,1 ,0 ,0 
인천,연수구,기초,여자,65세미만,53 ,1 ,4 ,7 ,13 ,7 ,0 ,4 ,3 ,6 
인천,연수구,기초,여자,65-69세,79 ,2 ,5 ,10 ,27 ,7 ,1 ,8 ,3 ,2 
인천,연수구,기초,여자,70-74세,90 ,0 ,4 ,15 ,37 ,7 ,1 ,13 ,7 ,1 
인천,연수구,기초,여자,75-79세,143 ,2 ,6 ,25 ,56 ,13 ,2 ,16 ,3 ,1 
인천,연수구,기초,여자,80-84세,226 ,2 ,11 ,45 ,99 ,21 ,1 ,11 ,8 ,2 
인천,연수구,기초,여자,85세이상,295 ,12 ,33 ,73 ,135 ,20 ,1 ,5 ,3 ,2 
인천,연수구,의료,남자,65-69세,2 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
인천,연수구,의료,남자,70-74세,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
인천,연수구,의료,남자,75-79세,6 ,0 ,0 ,1 ,3 ,0 ,0 ,2 ,0 ,0 
인천,연수구,의료,남자,80-84세,2 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
인천,연수구,의료,남자,85세이상,5 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 
인천,연수구,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
인천,연수구,의료,여자,65-69세,4 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,1 
인천,연수구,의료,여자,70-74세,2 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0 
인천,연수구,의료,여자,75-79세,4 ,1 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0 
인천,연수구,의료,여자,80-84세,8 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 
인천,연수구,의료,여자,85세이상,23 ,0 ,3 ,9 ,9 ,1 ,0 ,0 ,0 ,0 
인천,연수구,감경,남자,65세미만,46 ,2 ,2 ,17 ,19 ,2 ,1 ,1 ,0 ,0 
인천,연수구,감경,남자,65-69세,54 ,3 ,5 ,18 ,20 ,4 ,1 ,0 ,0 ,0 
인천,연수구,감경,남자,70-74세,64 ,3 ,7 ,15 ,28 ,9 ,0 ,0 ,1 ,0 
인천,연수구,감경,남자,75-79세,96 ,3 ,9 ,28 ,39 ,13 ,1 ,0 ,0 ,1 
인천,연수구,감경,남자,80-84세,100 ,5 ,9 ,24 ,49 ,10 ,1 ,0 ,1 ,0 
인천,연수구,감경,남자,85세이상,127 ,3 ,13 ,40 ,59 ,10 ,0 ,1 ,1 ,0 
인천,연수구,감경,여자,65세미만,24 ,3 ,3 ,5 ,7 ,4 ,0 ,0 ,0 ,0 
인천,연수구,감경,여자,65-69세,48 ,2 ,6 ,14 ,15 ,6 ,0 ,5 ,0 ,0 
인천,연수구,감경,여자,70-74세,75 ,4 ,7 ,20 ,29 ,7 ,0 ,0 ,0 ,0 
인천,연수구,감경,여자,75-79세,166 ,9 ,10 ,41 ,74 ,23 ,2 ,1 ,0 ,0 
인천,연수구,감경,여자,80-84세,367 ,16 ,40 ,83 ,180 ,29 ,2 ,2 ,1 ,0 
인천,연수구,감경,여자,85세이상,721 ,39 ,85 ,239 ,312 ,28 ,2 ,2 ,2 ,0 
인천,남동구,일반,남자,65세미만,134 ,6 ,10 ,18 ,22 ,1 ,2 ,28 ,11 ,0 
인천,남동구,일반,남자,65-69세,223 ,10 ,12 ,44 ,52 ,4 ,1 ,30 ,15 ,2 
인천,남동구,일반,남자,70-74세,259 ,14 ,12 ,45 ,78 ,19 ,3 ,31 ,8 ,1 
인천,남동구,일반,남자,75-79세,387 ,14 ,24 ,68 ,117 ,29 ,10 ,35 ,12 ,7 
인천,남동구,일반,남자,80-84세,423 ,6 ,28 ,102 ,140 ,40 ,10 ,21 ,19 ,2 
인천,남동구,일반,남자,85세이상,411 ,13 ,43 ,83 ,165 ,29 ,7 ,16 ,10 ,2 
인천,남동구,일반,여자,65세미만,128 ,13 ,7 ,15 ,16 ,5 ,0 ,27 ,9 ,3 
인천,남동구,일반,여자,65-69세,247 ,8 ,12 ,25 ,52 ,9 ,2 ,45 ,15 ,8 
인천,남동구,일반,여자,70-74세,406 ,17 ,22 ,58 ,105 ,13 ,2 ,60 ,21 ,8 
인천,남동구,일반,여자,75-79세,741 ,18 ,43 ,105 ,219 ,44 ,12 ,82 ,45 ,3 
인천,남동구,일반,여자,80-84세,1234 ,35 ,77 ,248 ,482 ,77 ,19 ,88 ,32 ,5 
인천,남동구,일반,여자,85세이상,1294 ,60 ,139 ,396 ,452 ,65 ,3 ,41 ,12 ,2 
인천,남동구,기초,남자,65세미만,257 ,15 ,14 ,58 ,84 ,10 ,6 ,22 ,9 ,2 
인천,남동구,기초,남자,65-69세,299 ,10 ,16 ,50 ,106 ,14 ,7 ,35 ,21 ,4 
인천,남동구,기초,남자,70-74세,215 ,6 ,14 ,32 ,99 ,15 ,1 ,16 ,3 ,6 
인천,남동구,기초,남자,75-79세,208 ,3 ,8 ,52 ,79 ,13 ,1 ,14 ,13 ,3 
인천,남동구,기초,남자,80-84세,203 ,4 ,13 ,45 ,89 ,14 ,2 ,10 ,6 ,2 
인천,남동구,기초,남자,85세이상,155 ,4 ,13 ,32 ,76 ,11 ,1 ,6 ,0 ,0 
인천,남동구,기초,여자,65세미만,163 ,18 ,18 ,41 ,43 ,6 ,1 ,16 ,6 ,0 
인천,남동구,기초,여자,65-69세,260 ,6 ,14 ,44 ,107 ,19 ,0 ,32 ,15 ,1 
인천,남동구,기초,여자,70-74세,292 ,8 ,10 ,63 ,115 ,8 ,0 ,31 ,14 ,2 
인천,남동구,기초,여자,75-79세,446 ,17 ,28 ,95 ,186 ,32 ,7 ,37 ,10 ,2 
인천,남동구,기초,여자,80-84세,592 ,16 ,39 ,113 ,296 ,40 ,8 ,21 ,13 ,1 
인천,남동구,기초,여자,85세이상,693 ,35 ,64 ,216 ,296 ,28 ,4 ,17 ,7 ,3 
인천,남동구,의료,남자,65세미만,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
인천,남동구,의료,남자,65-69세,4 ,0 ,1 ,1 ,0 ,2 ,0 ,0 ,0 ,0 
인천,남동구,의료,남자,70-74세,3 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
인천,남동구,의료,남자,75-79세,15 ,0 ,2 ,1 ,9 ,2 ,0 ,1 ,0 ,0 
인천,남동구,의료,남자,80-84세,9 ,0 ,0 ,0 ,5 ,2 ,0 ,1 ,0 ,0 
인천,남동구,의료,남자,85세이상,12 ,0 ,2 ,6 ,3 ,1 ,0 ,0 ,0 ,0 
인천,남동구,의료,여자,65세미만,2 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
인천,남동구,의료,여자,65-69세,8 ,1 ,0 ,1 ,2 ,0 ,0 ,1 ,2 ,0 
인천,남동구,의료,여자,70-74세,14 ,0 ,0 ,4 ,7 ,0 ,0 ,2 ,1 ,0 
인천,남동구,의료,여자,75-79세,8 ,1 ,0 ,2 ,5 ,0 ,0 ,0 ,0 ,0 
인천,남동구,의료,여자,80-84세,17 ,0 ,2 ,3 ,5 ,3 ,1 ,1 ,0 ,0 
인천,남동구,의료,여자,85세이상,83 ,6 ,7 ,27 ,30 ,5 ,0 ,2 ,1 ,0 
인천,남동구,감경,남자,65세미만,105 ,4 ,16 ,43 ,27 ,4 ,0 ,2 ,0 ,0 
